customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_name,internet_service,internet_service_name,contract_type,contract_name,payment_type,monthly_charges,total_charges,tenure,total_charges2,total_charges_match,churn,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,partner_dependents,service_type,tenure_months,tenure_years
0178-CIIKR,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.95,58,2.90726817,19.95,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,3,< 1 year
0178-SZBHO,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,87.2,4017.45,46.07167431,87.2,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,46,3 - 5 years
0181-RITDD,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,2,2 Year,Mailed check,108.15,6825.65,63.11280629,108.15,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,63,5 + years
0186-CAERR,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),116.3,8309.55,71.44926913,116.3,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,71,5 + years
0187-QSXOE,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,89,605.45,6.802808989,89,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,7,< 1 year
0187-WZNAB,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,74.4,1972.35,26.51008065,74.4,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,27,2 - 3 years
0188-GWFLE,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.05,33.7,1.680798005,20.05,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,2,< 1 year
0191-EQUUH,Female,0,No,Yes,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),35.05,844.45,24.09272468,35.05,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,2,2,Internet,24,2 - 3 years
0191-ZHSKZ,Male,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,74.75,2111.3,28.24481605,74.75,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,28,2 - 3 years
0193-ESZXP,Female,1,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Credit card (automatic),105.5,6205.5,58.81990521,105.5,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,59,3 - 5 years
0195-IESCP,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.25,855.3,10.03284457,85.25,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,10,< 1 year
0196-JTUQI,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),75.2,633.85,8.428856383,75.2,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,8,< 1 year
0196-VULGZ,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,84.35,474.9,5.630112626,84.35,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,6,< 1 year
0197-PNKNK,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),84.45,5848.6,69.25518058,84.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,69,5 + years
0201-MIBOL,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),102.4,6471.85,63.20166016,102.4,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,63,5 + years
0201-OAMXR,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),115.55,8127.6,70.33838165,115.55,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,70,5 + years
0203-HHYIJ,Male,0,No,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Bank transfer (automatic),25.3,676.35,26.73320158,25.3,TRUE,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,Phone,27,2 - 3 years
0206-OYVOC,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,19.25,864.2,44.89350649,19.25,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,45,3 - 5 years
0206-TBWLC,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Mailed check,114.65,6049.5,52.76493676,114.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,53,3 - 5 years
0207-MDKNV,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,105.1,1582.75,15.05946717,105.1,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,15,1 - 2 years
0208-BPQEJ,Female,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Bank transfer (automatic),19.4,198.1,10.21134021,19.4,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,10,< 1 year
0212-ISBBF,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,50.35,1098.85,21.82423039,50.35,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,22,1 - 2 years
0214-JHPFW,Female,0,Yes,No,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),57.8,4039.3,69.88408304,57.8,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,Internet,70,5 + years
0215-BQKGS,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),84.3,2438.6,28.92763938,84.3,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,29,2 - 3 years
0218-QNVAS,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),100.55,7113.75,70.74838389,100.55,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,71,5 + years
0219-QAERP,Male,0,Yes,No,1,One Line,0,No Internet Service,1,1 Year,Credit card (automatic),19.8,576.65,29.12373737,19.8,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,29,2 - 3 years
0219-YTZUE,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),84.8,371.9,4.385613208,84.8,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,4,< 1 year
0220-EBGCE,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,85.85,167.3,1.948747816,85.85,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,2,< 1 year
0221-NAUXK,Male,0,No,Yes,1,One Line,0,No Internet Service,1,1 Year,Bank transfer (automatic),19.95,219.5,11.00250627,19.95,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,Phone,11,< 1 year
0221-WMXNQ,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,75.35,273.4,3.628400796,75.35,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,4,< 1 year
0222-CNVPT,Male,1,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),48.8,2555.05,52.35758197,48.8,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,52,3 - 5 years
0224-HJAPT,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,47.15,223.15,4.732767762,47.15,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,5,< 1 year
0224-NIJLP,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.15,165.5,8.213399504,20.15,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,8,< 1 year
0224-RLWWD,Female,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,44.3,89.3,2.015801354,44.3,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,2,< 1 year
0225-ZORZP,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,84.3,235.05,2.788256228,84.3,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,3,< 1 year
0228-MAUWC,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,59.55,1144.6,19.22082284,59.55,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,19,1 - 2 years
0229-LFJAF,Male,0,No,No,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),69.65,4908.25,70.47020818,69.65,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,70,5 + years
0230-UBYPQ,Male,1,Yes,No,0,No Phone Service,1,DSL,1,1 Year,Bank transfer (automatic),36.1,2298.9,63.68144044,36.1,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,Internet,64,5 + years
0230-WEQUW,Male,0,Yes,No,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),56.6,3789.2,66.94699647,56.6,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,Internet,67,5 + years
0231-LXVAP,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,75.9,75.9,1,75.9,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
0233-FTHAV,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),79.2,4765,60.16414141,79.2,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,60,5 + years
0234-TEVTT,Female,0,Yes,Yes,0,No Phone Service,1,DSL,1,1 Year,Credit card (automatic),45,2196.3,48.80666667,45,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,49,3 - 5 years
0235-KGSLC,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),85.55,85.55,1,85.55,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
0236-HFWSV,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,93.35,1444.65,15.47562935,93.35,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,15,1 - 2 years
0237-YFUTL,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),109.65,5405.8,49.3005016,109.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,49,3 - 5 years
0238-WHBIQ,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),89.7,6339.3,70.6722408,89.7,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,71,5 + years
0239-OXEXL,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,84.25,3847.6,45.66884273,84.25,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,46,3 - 5 years
0244-LGNFY,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),92.65,6733,72.67134377,92.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,73,5 + years
0247-SLUJI,Male,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.7,19.7,1,19.7,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,1,< 1 year
0248-IPDFW,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,50.1,50.1,1,50.1,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
0248-PGHBZ,Female,1,No,No,1,One Line,2,Fiber Optic,2,2 Year,Bank transfer (automatic),92.45,6140.85,66.42347215,92.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,66,5 + years
0253-ZTEOB,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Electronic check,79.65,3870.3,48.5913371,79.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,49,3 - 5 years
0254-FNMCI,Female,0,No,No,1,One Line,2,Fiber Optic,2,2 Year,Electronic check,109.9,7624.2,69.37397634,109.9,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,69,5 + years
0254-KCJGT,Male,0,Yes,No,2,Two or More Lines,1,DSL,1,1 Year,Credit card (automatic),81.4,4354.45,53.49447174,81.4,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,53,3 - 5 years
0254-WWRKD,Female,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Credit card (automatic),50.55,3431.75,67.88822948,50.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,68,5 + years
0256-LTHVJ,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,81.05,2227.1,27.47809994,81.05,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,27,2 - 3 years
0257-KXZGU,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),62.45,2045.55,32.755004,62.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,33,2 - 3 years
0257-ZESQC,Female,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),75.2,1929.35,25.65625,75.2,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,26,2 - 3 years
0258-NOKBL,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,90.4,268.45,2.969579646,90.4,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,3,< 1 year
0259-GBZSH,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.65,181.5,2.119089317,85.65,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,2,< 1 year
0260-ZDLGK,Female,0,No,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,72.9,651.4,8.935528121,72.9,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,Phone and Internet,9,< 1 year
0263-FJTQO,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),70.5,3486.65,49.45602837,70.5,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,49,3 - 5 years
0264-CNITK,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),20.1,1389.6,69.13432836,20.1,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,69,5 + years
0265-EDXBD,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,74.9,2303.35,30.75233645,74.9,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,31,2 - 3 years
0265-PSUAE,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),100.7,1522.7,15.12115194,100.7,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,15,1 - 2 years
0266-CLZKZ,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),105.65,6717.9,63.58637009,105.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,64,5 + years
0266-GMEAO,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),114.3,8058.55,70.50349956,114.3,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,71,5 + years
0268-QKIWO,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,19.75,58.85,2.979746835,19.75,TRUE,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,Phone,3,< 1 year
0269-XFESX,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1 Year,Mailed check,24.35,538.5,22.11498973,24.35,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,22,1 - 2 years
0270-THENM,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),69.85,5102.35,73.04724409,69.85,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,73,5 + years
0274-JKUJR,Male,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,58.85,465.7,7.913338997,58.85,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,8,< 1 year
0277-BKSQP,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,54.4,475.1,8.733455882,54.4,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,9,< 1 year
0277-ORXQS,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),50.55,3364.55,66.55885262,50.55,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,67,5 + years
0278-YXOOG,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,21.05,113.85,5.408551069,21.05,TRUE,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,Phone,5,< 1 year
0280-XJGEX,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),103.7,5036.3,48.56605593,103.7,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,49,3 - 5 years
0281-CNTZX,Male,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),19.95,1234.8,61.89473684,19.95,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,62,5 + years
0282-NVSJS,Female,1,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,29.3,355.9,12.14675768,29.3,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,12,1 - 2 years
0285-INHLN,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),54.75,1510.3,27.58538813,54.75,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,28,2 - 3 years
0289-IVARM,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,60.55,1982.6,32.74318745,60.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,33,2 - 3 years
0292-WEGCH,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,86.2,4524.05,52.48317865,86.2,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,52,3 - 5 years
0295-PPHDO,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,95.45,95.45,1,95.45,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
0295-QVKPB,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),63.95,318.1,4.974198593,63.95,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,5,< 1 year
0297-RBCSG,Male,0,No,No,1,One Line,1,DSL,1,1 Year,Bank transfer (automatic),65.35,1231.85,18.85003826,65.35,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,19,1 - 2 years
0298-XACET,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Mailed check,50.2,2554,50.87649402,50.2,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,51,3 - 5 years
0301-FIDRB,Female,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),63.8,4684.3,73.42163009,63.8,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,73,5 + years
0301-KOBTQ,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),20.05,614.45,30.64588529,20.05,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,31,2 - 3 years
0302-JOIVN,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,101.15,842.9,8.333168562,101.15,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,8,< 1 year
0303-UNCIP,Male,0,No,No,2,Two or More Lines,1,DSL,1,1 Year,Mailed check,65,2531.8,38.95076923,65,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,39,3 - 5 years
0303-WMMRN,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.25,86.05,4.47012987,19.25,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,4,< 1 year
0305-SQECB,Female,0,No,Yes,0,No Phone Service,1,DSL,1,1 Year,Mailed check,36.05,402.6,11.16782247,36.05,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,2,2,Internet,11,< 1 year
0306-JAELE,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,96.1,453.4,4.718002081,96.1,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,5,< 1 year
0307-BCOPK,Female,0,No,No,1,One Line,0,No Internet Service,1,1 Year,Mailed check,19.05,326.65,17.14698163,19.05,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,17,1 - 2 years
0308-GIQJT,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),105.75,7382.85,69.8141844,105.75,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,70,5 + years
0308-IVGOK,Female,0,No,No,0,No Phone Service,1,DSL,1,1 Year,Credit card (automatic),40.4,422.6,10.46039604,40.4,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,10,< 1 year
0310-MVLET,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,99.15,6010.05,60.61573374,99.15,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,61,5 + years
0310-SUCIN,Female,0,Yes,No,1,One Line,1,DSL,1,1 Year,Bank transfer (automatic),84.8,6046.1,71.29834906,84.8,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,71,5 + years
0310-VQXAM,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.85,178.8,9.007556675,19.85,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,9,< 1 year
0311-QYWSS,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,49.45,314.6,6.3619818,49.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,6,< 1 year
0311-UNPFF,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),88.8,2274.35,25.61204955,88.8,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,26,2 - 3 years
0314-TKOSI,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,55.15,322.9,5.85494107,55.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,6,< 1 year
0315-LVCRK,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,84.8,888.75,10.48054245,84.8,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,10,< 1 year
0318-QUUOB,Male,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,80.55,80.55,1,80.55,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,1,< 1 year
0318-ZOPWS,Female,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),20.15,973.35,48.30521092,20.15,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,48,3 - 5 years
0319-QZTCO,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),58.7,168.6,2.872231687,58.7,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,3,< 1 year
0320-DWVTU,Female,0,No,No,1,One Line,2,Fiber Optic,2,2 Year,Mailed check,99.5,5424.25,54.51507538,99.5,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,55,3 - 5 years
0320-JDNQG,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,99.85,2331.3,23.34802203,99.85,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,23,1 - 2 years
0322-CHQRU,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,45.35,89.5,1.97353914,45.35,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,2,< 1 year
0322-YINQP,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,48.55,48.55,1,48.55,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
0323-XWWTN,Male,0,No,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,26.4,121.25,4.59280303,26.4,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,Phone,5,< 1 year
0324-BRPCJ,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,100.2,6851.65,68.37974052,100.2,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,68,5 + years
0325-XBFAC,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,94.7,740.3,7.817317846,94.7,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,8,< 1 year
0326-VDYXE,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,97.65,6982.5,71.50537634,97.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,72,5 + years
0327-WFZSY,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,100,3835.55,38.3555,100,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,38,3 - 5 years
